Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_75,8125,4425,3051.34,0.11725,,7249875.712999999,Shaly sandstone,1.6700789526236224,4447.920441317682,30.409402995404342,1593.6369076670865,4.344691696511656
Well_no_75,8125,4425,3051.84,0.12627,,7288086.834,Shaly sandstone,,3468.106041951744,27.062348646002327,1754.561437634761,5.723614938012595
Well_no_75,8125,4425,3052.34,0.13455,,7401836.277000003,Shaly sandstone,2.3636501160225345,2682.934049617405,23.280757779249438,1774.6415283695542,7.605792387609076
Well_no_75,8125,4425,3052.84,0.12952,,7188430.722999997,Shaly sandstone,1.8777296261554528,3838.504416949426,29.024396096702,1474.3740888464013,3.95073094650791
Well_no_75,8125,4425,3053.34,,,7433298.821,Shaly sandstone,2.24011688770668,3254.1210567052112,,1633.6518953968305,6.546336987455628
Well_no_75,8125,4425,3053.84,0.13244,110.67827021808675,7179962.457,Sandstone,,3809.954912705637,25.853555241697013,1645.0850080162866,6.1077978723901865
Well_no_75,8125,4425,3054.34,0.13998,,7302944.876,,2.3129724232530084,3337.2914209212145,23.028567420817733,1529.5492882289825,5.334916626843592
Well_no_75,8125,4425,3054.84,0.0517,24.73411559793097,8108089.994,Shale,1.9092059767480607,4190.613780088756,38.50608326226696,1557.3745226178119,
Well_no_75,8125,4425,3055.34,,,8094498.395,Shale,1.6094306364850697,4818.860155310109,,1472.7706877576716,5.447019503459746
Well_no_75,8125,4425,3055.84,0.1281,45.63508745406206,7287168.062999999,Shaly sandstone,1.8824857059881053,,27.741786355169488,1509.0090080168818,6.289180003541357
Well_no_75,8125,4425,3056.34,0.13193,,7224341.9,Shaly sandstone,,4201.898979979504,33.50443384580837,1560.9173666754612,5.0096960498606
Well_no_75,8125,4425,3056.84,0.13342,89.38490664177297,7052193.824,Shaly sandstone,,3564.5182692677868,28.490778030575036,1739.5829096656025,6.116722719473349
Well_no_75,8125,4425,3057.34,0.13885999999999998,64.53055248854771,7199966.706,Shaly sandstone,1.5369816006116372,5297.151719933381,33.157271353541425,1654.347749727997,
Well_no_75,8125,4425,3057.84,,96.99231671924277,7405445.638999999,Sandstone,2.411872209659589,3426.745921728055,23.7243645255901,,8.33770577930927
Well_no_75,8125,4425,3058.34,0.14445,,7226253.047,Sandstone,2.1958087706566976,3221.116202535149,21.107557959948593,1721.379895528296,7.057962058037638
Well_no_75,8125,4425,3058.84,0.14864000000000002,,7101742.857999999,Sandstone,1.6351809974102784,4512.754995213875,28.59470292192953,1706.887596459811,3.2860843067771004
Well_no_75,8125,4425,3059.34,0.15079,,7322740.805,Sandstone,2.221117459807348,3103.203587209866,22.292583076769425,1829.0592411558905,6.9924549738741835
Well_no_76,7725,4625,3049.26,0.17879,295.8934693925571,6869550.726,,2.3704665792244444,2942.7314668670815,22.20741390630645,1654.8520952953131,7.090636635346156
Well_no_76,7725,4625,3049.76,0.17128,,6979433.011,Sandstone,2.0816687779489764,2758.428619414497,27.43295884326561,1548.3699110549876,5.534765263009055
Well_no_76,7725,4625,3050.26,0.17395,272.4424259429702,7177987.687999999,Sandstone,2.094369621073694,,23.65506433300633,1575.6841183026925,5.508138411598506
Well_no_76,7725,4625,3050.76,0.17822000000000002,322.66801967307225,6887074.073,Sandstone,2.142862275303861,,,,5.564475415377737
Well_no_76,7725,4625,3051.26,0.17711,,7022870.889,Sandstone,1.8707481864594868,3545.8422297634856,24.143802721651074,,5.9619196942616615
Well_no_76,7725,4625,3051.76,0.06675,,7874846.482999999,Shale,,,,1540.3321532357531,5.962873335875917
Well_no_76,7725,4625,3052.26,0.11014000000000004,,7346007.626,Shaly sandstone,2.035930589238296,3502.7862668542225,28.084884428409033,1659.169650772537,3.918702258395912
Well_no_76,7725,4625,3052.76,0.11197,,7343843.538,Shaly sandstone,1.5727898346131146,5002.964744475133,36.001106875871685,1635.3018119504354,4.637167057415968
Well_no_76,7725,4625,3053.26,0.11721,,,Shaly sandstone,1.8109204723438304,4201.033620067501,31.70194712532421,1604.2230740731006,6.669267103045416
Well_no_76,7725,4625,3053.76,,,7339412.662,,2.249749555673352,2886.6571584593903,23.676733473379212,,6.974715387776915
Well_no_76,7725,4625,3054.26,0.13271,61.899523318255866,7310027.128,Shaly sandstone,2.081113425037888,,25.571584557920538,1725.5293406792346,7.580028878263772
Well_no_76,7725,4625,3054.76,0.06255,,7899392.903,Shale,1.9305606262422248,4134.131755081854,36.56597234734704,,6.013993496603067
Well_no_76,7725,4625,3055.26,0.05649,,7670325.531,Shale,1.9039374096328063,4406.750952696325,33.43112266001133,,5.485273843343808
Well_no_76,7725,4625,3055.76,0.12951,,7132021.977000001,Shaly sandstone,,4017.522864356789,33.00618146773251,1685.8690332761264,5.931650494424412
Well_no_76,7725,4625,3056.26,0.13604000000000002,79.68702176269431,7022099.226,Shaly sandstone,,,,1749.8903740673725,3.955781302605768
Well_no_76,7725,4625,3056.76,,,7287379.752,Sandstone,2.192762216155937,3535.3741252225127,23.76666530592429,1711.3831218620585,4.313276022484991
Well_no_76,7725,4625,3057.26,0.14943,139.0138482496592,7106000.502,,,3592.6853744809205,33.822981516603534,1803.2828778427813,5.196165990684982
Well_no_76,7725,4625,3057.76,0.1511,,7106211.097999997,Sandstone,2.3747151063165552,2885.9021008525788,,1594.793595588165,6.210950730562301
Well_no_76,7725,4625,3058.26,0.15188,,7093131.642000001,Sandstone,2.419393548405292,2647.526768507416,18.70772591257613,1762.93128580171,7.505531246336867
Well_no_76,7725,4625,3058.76,0.15513,,7211099.128,Sandstone,2.1375848063746368,3826.760421720032,26.277097311760212,1625.2699112345583,6.895397768797808
Well_no_77,6825,4475,3047.76,0.16919,,7144211.2179999985,Sandstone,1.8591745042577703,4700.64120198379,27.294129364928693,,5.814379787089372
Well_no_77,6825,4475,3048.26,0.16695,,7046340.618,Sandstone,2.1211941576898106,2942.296684837819,22.620708251597144,1630.8323621470445,5.707222171067671
Well_no_77,6825,4475,3048.76,0.16868,,7043756.977000001,Sandstone,2.274378289790628,3053.30984978149,23.45256642940332,1712.0870720379135,5.7108277794949664
Well_no_77,6825,4475,3049.26,0.16883,,6798220.266,Sandstone,,2908.414886680617,20.553646749142498,1700.6080375951258,
Well_no_77,6825,4475,3049.76,0.17344,,6959900.421,Sandstone,,3838.042513072665,31.01441493667389,1555.2456993550634,5.388643726715636
Well_no_77,6825,4475,3050.26,,,6935822.031,Sandstone,2.3044674512930468,,17.36958471200466,1698.8206059494996,
Well_no_77,6825,4475,3050.76,0.17256,238.13866332749782,7102329.912000001,Sandstone,,4073.284197475435,27.215384416710922,1747.6873110126553,
Well_no_77,6825,4475,3051.26,0.18025,250.35646120272298,7030422.009,Sandstone,1.799208817123973,3556.7716843767357,30.25394974404608,1643.6929830987024,5.1285718623030885
Well_no_77,6825,4475,3051.76,0.17784,,7060024.134,,1.5935580870118535,3910.489510248953,31.61403101019146,1595.6532145423428,4.933591214839637
Well_no_77,6825,4475,3052.26,0.05422,,7840231.422999999,Sandy shale,2.9380861556498434,2365.381335593341,19.506323909436105,1561.4043704322494,8.313696071417263
Well_no_77,6825,4475,3052.76,0.08148999999999999,45.72702840904125,7530425.094,Sandy shale,2.847917009033357,,20.79501522621264,1763.9831345199766,
Well_no_77,6825,4475,3053.26,0.06452000000000001,49.871534018533076,7791943.207,Sandy shale,,,24.34842877763767,1616.5785369440805,9.40731088793956
Well_no_77,6825,4475,3053.76,0.06866,56.77332531212928,7920135.903,Sandy shale,,3296.195632092828,19.30483384585488,1683.1580111446044,
Well_no_77,6825,4475,3054.26,0.06746,,7836103.369,Sandy shale,2.6243665893750525,3359.1111720370036,,1558.3481112314237,7.575844427251064
Well_no_77,6825,4475,3054.76,0.147,,7279991.6510000015,Sandstone,2.3504904299601947,3676.7462196249653,20.312666191010226,1756.3154751918225,7.588836149590152
Well_no_77,6825,4475,3055.26,0.14434,,7125832.985,Sandstone,1.8586438349669845,3936.334046838303,29.392514560146928,1690.1124422725381,
Well_no_77,6825,4475,3055.76,0.15642,149.0901085472932,6927188.625,Sandstone,,3289.269786324925,21.948362350556813,1612.4486732345974,5.587593263688184
Well_no_77,6825,4475,3056.26,0.15913,,7160087.168,Sandstone,1.7442092943310423,3977.797009574194,,,6.181648009590668
Well_no_77,6825,4475,3056.76,0.15943,112.86588656167056,7304921.217,Sandstone,2.0943359520512925,2969.167082781031,23.223886896295127,1762.789120749143,6.3473468623135805
Well_no_77,6825,4475,3057.26,0.15491,,,Sandstone,1.7965779793634968,4093.2165433898494,32.02469178720304,1702.2583591264593,4.669348880180488
Well_no_78,7425,3975,3049.01,0.16024000000000002,187.66029754782554,6941578.805,Sandstone,2.2504925633189146,3396.2276686470514,21.291828178957857,1905.9762312361047,6.383238304738357
Well_no_78,7425,3975,3049.51,0.15968,,7046006.361000001,Sandstone,1.7699263265087992,3371.2095482335017,27.58183669082305,1659.431493794796,4.131786297539742
Well_no_78,7425,3975,3050.01,0.16178,,7130814.279,Sandstone,2.353269146126455,2978.214380668371,21.75590966718115,1583.622971135633,6.12530102627896
Well_no_78,7425,3975,3050.51,0.16273,92.00359321967164,6941190.075,Sandstone,1.5731508166812769,4723.576177350102,,1909.2465237968256,4.705427065436497
Well_no_78,7425,3975,3051.01,0.16399,,7213089.626,Sandstone,2.1120341900921766,3397.998948563196,26.91448987317013,1674.7136819245675,6.0238260589528645
Well_no_78,7425,3975,3051.51,0.16569,294.1504946903204,7019269.25,Sandstone,2.246130313113268,2720.320079501445,22.00879911365611,1635.8661294629972,6.749022589898125
Well_no_78,7425,3975,3052.01,0.16716,,7096440.471,Sandstone,1.993941805761084,,27.74636089665698,,5.957310070258463
Well_no_78,7425,3975,3052.51,0.1738,,7342593.881,Sandstone,2.069338267498381,3416.8223811293724,26.372401661644968,1747.1590541684927,4.91945550307201
Well_no_78,7425,3975,3053.01,0.0505,,7947211.172999999,Shale,1.7198500214308798,4754.567034657927,37.01077526069496,1677.1971685367084,4.480209542558806
Well_no_78,7425,3975,3053.51,0.05416,42.44244483562179,8101774.836,Shale,1.5865570043067467,,41.86085223468889,1617.081045580024,
Well_no_78,7425,3975,3054.01,0.0964,,7210269.437000001,Shaly sandstone,1.956723984432348,3912.2206144468123,24.205048656678624,1755.3734471865332,5.419175211774774
Well_no_78,7425,3975,3054.51,0.10846,,7408076.672999999,Shaly sandstone,,3781.3525417083238,26.86227917666236,1825.4766660540665,5.7536876215982735
Well_no_78,7425,3975,3055.01,0.06058,,7863327.799,Shale,1.5051864471457548,5054.963541023021,39.62279145659031,,4.305817073544944
Well_no_78,7425,3975,3055.51,0.1332,,7338168.454,Shaly sandstone,2.1620793059212398,,25.76713960020459,1666.3339145482157,4.9443844431781345
Well_no_78,7425,3975,3056.01,,,7231930.204,,,3386.903438434096,22.359803414310583,1732.1358555820782,6.836432471520733
Well_no_78,7425,3975,3056.51,0.14125,,7212765.583,Shaly sandstone,2.259965139367896,3102.861298958623,23.031303688648663,1708.6088897469265,4.757754411072102
Well_no_78,7425,3975,3057.01,0.14448,,7236357.825,Sandstone,2.0432840486402704,3662.80918715921,26.99107702445365,1532.5795582400165,5.208640258136921
Well_no_78,7425,3975,3057.51,,,,Sandstone,1.5345730221811635,,38.014079487075456,1783.3991044159188,3.8583013917425184
Well_no_78,7425,3975,3058.01,0.15127000000000002,140.00487665700396,7002215.118,Sandstone,1.9306231872828747,3767.51932859204,27.998783309380713,1575.8439558530135,5.290645335305683
Well_no_78,7425,3975,3058.51,0.14784,,7250215.265,Sandstone,1.6257390547780346,,34.53610439339247,,5.7098192889546695
Well_no_79,6875,4125,3048.13,0.16733,,6832944.714,Sandstone,1.4955982791854567,4416.245003143379,,1690.9338800137382,4.281695618622313
Well_no_79,6875,4125,3048.63,0.16866,,7290474.702,Sandstone,1.6588228089225527,4393.934918820384,33.73216053451159,1717.3681585930685,4.559853619488075
Well_no_79,6875,4125,3049.13,0.16485999999999998,,7162497.3220000025,Sandstone,1.9503980084535333,3488.760952851157,26.435864423059826,1753.0040323392595,4.8761839022273445
Well_no_79,6875,4125,3049.63,,,6996768.4279999975,Sandstone,1.5485053732042164,5028.202173949743,31.327352818859378,1693.5924300781344,
Well_no_79,6875,4125,3050.13,0.16669,,7210437.397999999,Sandstone,2.1754879298009526,,26.360306453617397,1613.4745508412695,6.9625804680800485
Well_no_79,6875,4125,3050.63,0.16445,219.8085123217686,7207110.912,Sandstone,,3061.9700852087244,22.464330745551504,1739.7148098216305,6.710479512441242
Well_no_79,6875,4125,3051.13,0.17017000000000002,,6956420.732000003,Sandstone,1.7243115270041414,,,1660.1882872059387,3.6844207435475593
Well_no_79,6875,4125,3051.63,0.181,,6740246.195,,,2513.941095752061,20.172041636052068,1660.1224886872367,7.560815037792492
Well_no_79,6875,4125,3052.13,,,7031549.866,Sandstone,2.150005877767372,3205.270489853623,,1644.80869952983,5.549978971264847
Well_no_79,6875,4125,3052.63,0.05554,,7873052.565,Shale,1.6242861314666546,4915.235493958918,40.75397220641621,1732.4627109154885,3.421042592509456
Well_no_79,6875,4125,3053.13,,12.856300408465033,7844613.297,Shale,1.5273933261143462,4863.732710367964,42.743922875518365,1785.8788130332134,5.0491851625277855
Well_no_79,6875,4125,3053.63,0.1039,,7165926.512,Shaly sandstone,,4734.580241686388,34.624092885505036,1890.7549162091248,4.053914763576511
Well_no_79,6875,4125,3054.13,0.11067,,7289545.304,Shaly sandstone,1.9552067594864384,3942.884430038001,26.693687925916468,1710.5127452952634,6.885574240387099
Well_no_79,6875,4125,3054.63,,,7584683.884,Shale,1.7764998261414735,4780.0691782741915,32.38711481898409,1608.2285333919153,4.727433068497492
Well_no_79,6875,4125,3055.13,0.13917000000000002,108.89138067958693,7343780.451,Shaly sandstone,2.0233693489585804,3766.973071560961,28.635765167288213,1774.0169245594195,4.773301767126595
Well_no_79,6875,4125,3055.63,0.14395,,7086714.425,Sandstone,2.134429818757345,3112.877691374828,,1610.694850809759,6.308903868338442
Well_no_79,6875,4125,3056.13,0.14464000000000002,,7101960.875,Sandstone,2.1332868356331587,2947.5597587539396,,1572.5720074027874,7.220384704083504
Well_no_79,6875,4125,3056.63,0.15662,,6617929.36,,2.3045451874071348,3150.459551553889,16.535377602056705,1566.2792192259692,5.730821373005606
Well_no_79,6875,4125,3057.13,,,7393040.399,Sandstone,2.1598906340006163,3088.7394124125617,25.93529666003475,1868.128476834338,
Well_no_79,6875,4125,3057.63,0.15063,,7163503.754,Sandstone,1.7475121565244958,,33.98978187080288,1751.6241050639915,5.823946405264835
Well_no_80,7525,4925,3048.99,0.18397,,6664900.8489999985,Sandstone,1.5722573848611183,4017.635494882079,29.599851661467113,1654.438297721376,3.7352456764636095
Well_no_80,7525,4925,3049.49,,,6968258.77,Sandstone,2.1202041885929352,3128.486087973708,22.154477848807726,1594.495748572131,5.927186854008153
Well_no_80,7525,4925,3049.99,0.17912999999999998,,6904351.286,,2.211670715923743,3411.7591157580077,,,4.425195462768455
Well_no_80,7525,4925,3050.49,,63.37012096394658,7973702.2,Sandy shale,2.8477267464777327,3015.234614557497,24.49288611358121,1552.9738697008027,8.59971516748426
Well_no_80,7525,4925,3050.99,0.11263,,7218251.172999999,Shaly sandstone,2.2252398257512422,3560.408881334497,25.270488527162186,1601.3179873960287,6.2776129986387135
Well_no_80,7525,4925,3051.49,0.12109,35.512210455179904,7684187.874,Shaly sandstone,,4333.327031541691,33.053981123912514,1744.727997670219,
Well_no_80,7525,4925,3051.99,0.11833,,7234539.795,,,2973.636655008421,,1706.2507823840194,7.273707985509963
Well_no_80,7525,4925,3052.49,0.05623,,,Sandy shale,3.5082675186122865,2342.046764022461,20.60192300888221,1687.4958035903546,9.243280130238343
Well_no_80,7525,4925,3052.99,0.05755,,8016967.386,Sandy shale,2.6508355635044194,2989.297470152173,,1614.0723813251361,6.690193636081299
Well_no_80,7525,4925,3053.49,0.04845,,7748202.239,Sandy shale,2.5310831376911653,2785.414589555642,,,6.744504324453263
Well_no_80,7525,4925,3053.99,,,7652427.5260000015,Shaly sandstone,1.5735381255311909,,36.57548405315677,1776.1216758591186,
Well_no_80,7525,4925,3054.49,0.06155,,7734284.003,Sandy shale,2.8872966426785,2409.755000685413,18.647637863358668,1620.2543703870856,8.525978666931643
Well_no_80,7525,4925,3054.99,0.13505,,7206795.943,Sandstone,1.9042680597511987,3539.9248870762103,,1747.8141180084406,5.1035515150014685
Well_no_80,7525,4925,3055.49,0.13354000000000002,,7294381.986,Sandstone,1.9138517293385224,3600.498337571681,28.26434766222327,1769.813305553841,5.160159057164
Well_no_80,7525,4925,3055.99,0.13967000000000002,,7302429.241,Sandstone,2.319517475013886,,19.1763607511148,1581.1968646086689,7.719890847885004
Well_no_80,7525,4925,3056.49,0.14684,,7163541.177,Sandstone,2.4045541057098445,2778.1890589816308,23.285826901983253,,5.591591425580965
Well_no_80,7525,4925,3056.99,0.15029,148.09790398156196,,Sandstone,2.466066922176789,,,1662.571376875775,6.740766544905155
Well_no_80,7525,4925,3057.49,0.15381,,7219887.748,Sandstone,2.003518901527904,,24.11355687194768,1726.6814409927188,6.407497937649411
Well_no_80,7525,4925,3057.99,0.16265,,6920850.681,Sandstone,2.0344891544287846,3514.016625258523,24.185416408075625,1520.4509721252734,4.862174015913311
Well_no_80,7525,4925,3058.49,0.16342,,7495441.965,Sandstone,1.6294459353849362,4909.890605520459,38.8979345714291,1668.6179376472433,4.2454209530121965
Well_no_81,9025,4825,3051.67,0.14487,178.82754196005132,7208811.049,Sandstone,,4387.889605964965,32.85438651945695,1584.31155019159,5.090882300417439
Well_no_81,9025,4825,3052.17,0.14747000000000002,,7303569.125,Sandstone,,3135.490074102911,27.47168383246035,1580.0226877096927,5.474359454681019
Well_no_81,9025,4825,3052.67,0.14138,69.12629391492372,7150132.501,Sandstone,1.5312837890286146,4382.737965953337,34.148401156192826,1688.8815955928367,6.0788430040831685
Well_no_81,9025,4825,3053.17,0.14384,115.54803484139136,7066742.556,Sandstone,1.767618932254766,4090.978669317928,29.74599327574011,1608.8711436789902,5.7189228677719095
Well_no_81,9025,4825,3053.67,0.14759,,7188505.7579999985,Sandstone,1.9874291228633671,,26.610583411430092,1425.170622435241,4.351382639062239
Well_no_81,9025,4825,3054.17,0.14565999999999998,,7193564.2370000025,Sandstone,1.5598609487472743,4455.453394609167,30.369579154284853,,2.9306434206876277
Well_no_81,9025,4825,3054.67,0.14723,,7336888.082,Sandstone,1.6476946233450382,4509.975956695324,30.06619362688707,1845.2098750756745,5.507486886888508
Well_no_81,9025,4825,3055.17,0.15788,165.56308655589447,7172408.67,Sandstone,2.0460238953909258,3667.530710468036,25.412632379861694,1565.4701814423127,6.44224812349611
Well_no_81,9025,4825,3055.67,0.17052,,7005668.765,Sandstone,2.3655943389760496,,23.66975587781089,1674.4269135591026,5.4934073233809615
Well_no_81,9025,4825,3056.17,0.051320000000000005,,8067570.789,Shale,1.878584292013976,4472.316415902471,35.825505207088845,1607.8088180574955,5.123150083401521
Well_no_81,9025,4825,3056.67,0.09408,58.22790116291132,7517703.632,Shaly sandstone,,4667.210773275896,,1700.9166709950152,3.6232336826860982
Well_no_81,9025,4825,3057.17,0.10324,,7625561.241,Shaly sandstone,1.9264500381599703,4434.998681874788,26.407743069173584,1547.8243598605955,6.211684676732756
Well_no_81,9025,4825,3057.67,0.05301,,7735706.382,Shale,1.8908717242265447,4084.2446920925518,28.107322785212197,1677.1289049932157,5.212469286614104
Well_no_81,9025,4825,3058.17,0.05764,,8083469.627,Shale,1.8799569767858704,5149.57920105087,34.166486953733816,1610.1649185720096,7.484349332936298
Well_no_81,9025,4825,3058.67,0.11604,,7649610.666,Shaly sandstone,,3770.726821729951,36.40839091623294,1640.9564097952039,5.758535886844858
Well_no_81,9025,4825,3059.17,0.11427,,7312088.199,Shaly sandstone,2.058409249330728,,23.66831997047779,1592.1594763469486,
Well_no_81,9025,4825,3059.67,0.12505,,7021421.083,,,3688.0523463577856,22.293071090808873,1599.0185485973025,7.115082434232043
Well_no_81,9025,4825,3060.17,0.13022,,,Shaly sandstone,1.5898536048505485,5059.634152035392,30.954669856526863,1619.9663932867495,5.723198950821417
Well_no_81,9025,4825,3060.67,,,,Shaly sandstone,,3985.0750672698537,,1694.3963600130496,4.319383343361563
Well_no_81,9025,4825,3061.17,0.13317,,,Shaly sandstone,1.945296636051284,3566.734835395931,27.06628234226817,,6.4024936657384535
Well_no_82,6025,4425,3046.74,0.12494,74.7895696949048,7255029.751,,1.9377517795450303,4239.381631660358,25.20212043717412,1670.4840517847967,4.244642292271632
Well_no_82,6025,4425,3047.24,0.07089,27.875009170847264,7724917.377,Sandy shale,,2564.980021892019,22.852569709616947,1688.331408402765,7.275853822042551
Well_no_82,6025,4425,3047.74,0.0916,,7528089.2420000015,Shaly sandstone,2.0613525423283727,,25.21023907063937,1749.2973632031985,4.9676572092458064
Well_no_82,6025,4425,3048.24,0.05381,,7933848.791,Sandy shale,3.2633542023972013,,21.996980325663923,1705.3140497207235,8.796938744573296
Well_no_82,6025,4425,3048.74,0.05534,,7557051.476,Sandy shale,2.8411979059268395,2909.3718659611395,21.276874945071693,1665.7209928996842,7.08295768883529
Well_no_82,6025,4425,3049.24,0.13472,,7304741.812000001,Sandstone,2.083536371829484,,26.612752297511644,,5.695932774215244
Well_no_82,6025,4425,3049.74,0.13677999999999998,110.1819933348863,7238416.504,Sandstone,1.6792904241885591,4221.639033070927,28.76960331841948,,5.089023657893126
Well_no_82,6025,4425,3050.24,0.1446,,6983618.227999999,Sandstone,2.1552060637152377,3210.2631496087565,25.107174446122304,1714.4883323556091,
Well_no_82,6025,4425,3050.74,0.14461,,7434857.847999997,,2.276305200866666,3929.0380966938674,25.39551809987989,,6.662894933606341
Well_no_82,6025,4425,3051.24,0.1461,97.88163572113922,6994281.1779999975,,,3013.1791724165087,24.159249844478264,1595.6087394667188,7.0770741460794335
Well_no_82,6025,4425,3051.74,0.15027,,7047386.0320000015,Sandstone,2.051454606031552,3772.2811634496575,27.43826635688928,,5.829053265151647
Well_no_82,6025,4425,3052.24,0.15191,,7179226.435,,1.6667464196011308,3845.9794528173866,,1700.566118200727,4.432448687041658
Well_no_82,6025,4425,3052.74,0.15911,,,Sandstone,1.647078797806022,4336.407202059765,29.63235781743235,1772.7574676267373,6.135534284708197
Well_no_82,6025,4425,3053.24,0.16079000000000002,,7235942.158,,1.4967463281470863,,34.17481613731233,,4.24523596628391
Well_no_82,6025,4425,3053.74,,234.04826214170663,6878143.062999999,Sandstone,2.260813324204184,3189.0667235479896,22.474858576546488,,
Well_no_82,6025,4425,3054.24,0.16873,,6985102.245,Sandstone,2.397238547097892,2626.129110459209,23.563997050156434,1682.1043984000485,8.236378079630361
Well_no_82,6025,4425,3054.74,0.17525,293.37609871279204,7013316.827000001,Sandstone,2.0799050201479083,3219.042570619365,20.971106514227948,1570.3474704522446,6.652413290409815
Well_no_82,6025,4425,3055.24,0.07346,50.298600457333144,7705573.539,Sandy shale,3.2268359373906814,2227.976873412128,19.229117266611336,1645.4825847329125,10.33814809601714
Well_no_82,6025,4425,3055.74,0.11748,,7273731.212999999,Shaly sandstone,,3272.873197414633,27.108080903899044,1695.0347260660405,4.223414754299055
Well_no_82,6025,4425,3056.24,0.0726,,7657747.043,Sandy shale,,2298.550320665979,18.939070861842648,1863.9355903828878,7.017691963292153
Well_no_83,6375,3725,3048.1,0.12499,,7182848.196,,2.1533412511727823,3277.572533147288,25.19956853388669,1588.321491580097,6.106160374554754
Well_no_83,6375,3725,3048.6,0.0542,,7823260.182999997,Shale,1.7342377314302055,4310.663449947295,36.14511683491171,1841.6135944959512,4.9303587443557575
Well_no_83,6375,3725,3049.1,0.10974,,7265582.397000001,Shaly sandstone,2.3303643482736707,3049.8359802218215,22.98367827343423,1620.4560872620746,
Well_no_83,6375,3725,3049.6,0.11682,,7315260.041,Shaly sandstone,2.144303916965748,3510.0365615571845,30.562029211176466,1673.6098276732355,7.2692677553821055
